h=100,a=60
16.716727011778623,1.8092559102538208
18.189380880359106,2.6915348039269156
18.973665961010276,3.1081359027394755
22.292113745830346,2.7701290391637334
22.463870338942865,4.120975190973302
22.811363779233663,4.290421892388854
23.703796883899415,4.4157044735331255
25.399075968529253,3.7800713730181115
25.399075968529253,6.165950018614822
28.93907089343584,8.413951416451951
30.186858363439047,7.498942093324558
34.26241073367161,7.7179151558501236
