h=145,a=200
32.09848861209222,10.057730630017382
41.99051976013641,12.373711899353525
52.057652941051785,14.791083881682072
60.23070089987308,18.09255910253821
67.32110725811778,20.183663636815606
76.41018486099966,22.003917096373986
91.5133773923411,28.022056216667465
100.7282410873536,28.84031503126606
110.02327893053287,31.622776601683793
